ref_area,ref_area_label,classif1,classif1_label,time,obs_value_pay_gap,obs_status_label,obs_value_employees_women,obs_value_employees_men,obs_value_earnings_women,obs_value_earnings_men,obs_value_hours_women,obs_value_hours_men,earnings_ratio,hours_ratio,employment_ratio,delta_earnings,delta_hours
ago,angola,ocu_isco08_0,ocupación (ciuo-08): 0. ocupaciones militares,2019,36.874,ruptura de serie,4.328,104.928,1.655,2.622,42.96,53.41,0.6311975591151793,0.8043437558509643,0.04124733150350717,0.9669999999999999,10.449999999999996
arg,argentina,ocu_skill_total,ocupación (nivel de competencia): total,2023,1.42,,4525.251,5344.734,4.24,4.301,31.57,41.61,0.9858172518019066,0.7587118481134343,0.8466746895168216,0.06099999999999994,10.04
arg,argentina,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2023,6.898,,1225.254,1034.759,6.277,6.742,31.5,38.03,0.9310293681400178,0.8282934525374704,1.1840960068962916,0.46499999999999986,6.530000000000001
arg,argentina,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2023,3.773,,2014.496,3212.83,3.612,3.754,35.36,43.58,0.9621736814064997,0.8113813675998165,0.6270160574944831,0.1419999999999999,8.219999999999999
arg,argentina,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2023,-6.554,,1029.895,725.552,2.842,2.668,23.58,38.08,1.065217391304348,0.6192226890756303,1.4194640770061966,-0.17399999999999993,14.5
arg,argentina,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2023,-4.279,,255.605,371.593,6.005,5.758,34.35,41.33,1.0428968391802709,0.8311154125332689,0.6878627961237159,-0.2469999999999999,6.979999999999997
arg,argentina,ocu_isco08_total,ocupación (ciuo-08): total,2023,1.42,,4525.251,5344.734,4.24,4.301,31.57,41.61,0.9858172518019066,0.7587118481134343,0.8466746895168216,0.06099999999999994,10.04
arg,argentina,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2023,7.894,,72.725,87.778,9.741,10.575,36.93,41.86,0.9211347517730497,0.882226469182991,0.8285105607327575,0.8339999999999996,4.93
arg,argentina,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2023,13.036,,691.13,365.684,6.623,7.616,27.7,34.25,0.8696165966386555,0.8087591240875912,1.8899651064853806,0.9929999999999994,6.550000000000001
arg,argentina,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2023,6.24,,461.4,581.297,5.369,5.726,36.03,39.77,0.9376528117359413,0.9059592657782247,0.7937422694422988,0.3570000000000002,3.740000000000002
arg,argentina,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2023,10.175,,799.165,636.625,4.658,5.185,36.21,39.32,0.8983606557377051,0.9209053916581892,1.2553151384252896,0.5269999999999992,3.1099999999999994
arg,argentina,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2023,15.161,,1080.295,1049.598,2.935,3.46,34.53,44.1,0.8482658959537572,0.7829931972789116,1.0292464353018966,0.5249999999999999,9.57
arg,argentina,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2023,21.11,,7.313,15.219,2.448,3.103,21.82,39.03,0.7889139542378343,0.5590571355367666,0.4805177738353374,0.6550000000000002,17.21
arg,argentina,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2023,6.251,,59.83,848.972,2.798,2.985,37.88,42.85,0.9373534338358459,0.8840140023337223,0.07047346673388521,0.18699999999999983,4.969999999999999
arg,argentina,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2023,24.378,,67.893,662.416,2.892,3.824,37.65,47.94,0.7562761506276151,0.7853566958698373,0.10249299533827684,0.9319999999999999,10.29
arg,argentina,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2023,-6.554,,1029.895,725.552,2.842,2.668,23.58,38.08,1.065217391304348,0.6192226890756303,1.4194640770061966,-0.17399999999999993,14.5
arg,argentina,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,2023,-4.279,,255.605,371.593,6.005,5.758,34.35,41.33,1.0428968391802709,0.8311154125332689,0.6878627961237159,-0.2469999999999999,6.979999999999997
arg,argentina,ocu_skill_total,ocupación (nivel de competencia): total,2022,-0.049,,4295.208,5145.399,4.237,4.235,31.42,41.36,1.0004722550177094,0.759671179883946,0.8347667498672113,-0.0019999999999997797,9.939999999999998
arg,argentina,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2022,5.928,,937.404,789.895,6.551,6.964,31.86,38.22,0.9406950028719127,0.8335949764521193,1.1867450737123288,0.41300000000000026,6.359999999999999
arg,argentina,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2022,4.12,,1327.492,2226.992,3.724,3.884,35.52,43.62,0.9588053553038106,0.814305364511692,0.5960919482422927,0.1599999999999997,8.099999999999994
arg,argentina,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2022,-10.154,,760.288,556.717,3.163,2.871,24.01,37.54,1.1017067223963775,0.6395844432605222,1.3656633442125892,-0.2919999999999998,13.529999999999998
arg,argentina,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2022,1.964,,1270.024,1571.794,3.885,3.963,31.29,41.1,0.9803179409538227,0.7613138686131387,0.8080091920442499,0.07800000000000029,9.810000000000002
arg,argentina,ocu_isco08_total,ocupación (ciuo-08): total,2022,-0.049,,4295.208,5145.399,4.237,4.235,31.42,41.36,1.0004722550177094,0.759671179883946,0.8347667498672113,-0.0019999999999997797,9.939999999999998
arg,argentina,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2022,7.989,,51.238,55.8,9.018,9.801,37.3,43.78,0.9201101928374656,0.8519872087711283,0.9182437275985663,0.7829999999999995,6.480000000000004
arg,argentina,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2022,10.757,,522.931,283.367,7.045,7.894,27.86,33.7,0.892449961996453,0.8267062314540059,1.8454195442659167,0.8490000000000002,5.840000000000003
arg,argentina,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2022,8.876,,363.235,450.728,5.555,6.096,36.35,40.25,0.911253280839895,0.9031055900621119,0.8058851458085586,0.5410000000000004,3.8999999999999986
arg,argentina,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2022,3.265,,521.508,428.976,4.945,5.112,36.31,38.49,0.9673317683881064,0.9433619121849831,1.2157043750699341,0.16699999999999982,2.1799999999999997
arg,argentina,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2022,18.916,,714.074,732.918,2.945,3.632,34.61,43.84,0.8108480176211453,0.7894616788321167,0.9742890746304497,0.6870000000000003,9.230000000000004
arg,argentina,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2022,10.576,,3.887,12.344,3.149,3.522,25.8,46.89,0.8940942646223737,0.5502239283429303,0.3148898250162022,0.3729999999999998,21.09
arg,argentina,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2022,10.916,,34.106,573.169,2.988,3.354,40.05,43.55,0.8908765652951699,0.9196326061997704,0.05950426488522583,0.3660000000000001,3.5
arg,argentina,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2022,22.113,,53.916,479.584,3.004,3.857,37.89,47.97,0.7788436608763287,0.7898686679174485,0.11242243277507172,0.8530000000000002,10.079999999999998
arg,argentina,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2022,-10.154,,760.288,556.717,3.163,2.871,24.01,37.54,1.1017067223963775,0.6395844432605222,1.3656633442125892,-0.2919999999999998,13.529999999999998
arg,argentina,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,2022,1.964,,1270.024,1571.794,3.885,3.963,31.29,41.1,0.9803179409538227,0.7613138686131387,0.8080091920442499,0.07800000000000029,9.810000000000002
arg,argentina,ocu_skill_total,ocupación (nivel de competencia): total,2021,1.381,,3959.513,4904.775,3.704,3.755,31.04,41.28,0.9864181091877497,0.751937984496124,0.8072771941628312,0.05099999999999971,10.240000000000002
arg,argentina,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2021,12.537,,1171.534,1100.72,5.325,6.088,32.03,38.75,0.8746714848883049,0.8265806451612904,1.0643342539428737,0.7629999999999999,6.719999999999999
arg,argentina,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2021,2.147,,1650.711,2764.644,3.056,3.123,34.42,43.55,0.978546269612552,0.7903559127439725,0.5970790452586301,0.06700000000000017,9.129999999999995
arg,argentina,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2021,-9.851,,865.758,657.807,2.4,2.185,22.84,35.72,1.0983981693363845,0.6394176931690929,1.3161276787872431,-0.21499999999999986,12.879999999999999
arg,argentina,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2021,-21.177,,271.51,381.604,5.407,4.463,32.63,41.83,1.2115169168720592,0.7800621563471194,0.7114967348350646,-0.944,9.199999999999996
arg,argentina,ocu_isco08_total,ocupación (ciuo-08): total,2021,1.381,,3959.513,4904.775,3.704,3.755,31.04,41.28,0.9864181091877497,0.751937984496124,0.8072771941628312,0.05099999999999971,10.240000000000002
arg,argentina,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2021,17.186,,71.294,85.058,7.413,8.951,38.52,43.03,0.8281756228354373,0.8951894027422729,0.8381810059018551,1.5380000000000003,4.509999999999998
arg,argentina,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2021,13.467,,655.831,377.603,5.642,6.52,28.3,34.68,0.8653374233128835,0.8160322952710496,1.7368267730923748,0.8779999999999992,6.379999999999999
arg,argentina,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2021,16.594,,444.409,638.06,4.576,5.487,36.23,40.52,0.8339712046655731,0.8941263573543927,0.6965003291226531,0.9110000000000005,4.290000000000006
arg,argentina,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2021,-1.222,,725.423,647.432,3.969,3.921,35.21,39.44,1.0122417750573833,0.8927484787018256,1.1204620716924711,-0.04800000000000004,4.229999999999997
arg,argentina,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2021,14.955,,824.766,857.442,2.384,2.803,33.37,44.77,0.8505173028897609,0.7453651999106543,0.9618912999363222,0.41900000000000004,11.400000000000006
arg,argentina,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2021,0.782,,8.142,13.507,2.325,2.343,21.11,40.88,0.9923175416133163,0.5163894324853229,0.60279854890057,0.017999999999999794,19.770000000000003
arg,argentina,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2021,2.596,,29.11,670.475,2.618,2.688,37.42,42.08,0.9739583333333333,0.8892585551330799,0.04341698049890003,0.07000000000000028,4.659999999999997
arg,argentina,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2021,32.981,,63.27,575.788,2.18,3.253,39.57,48.16,0.6701506301875192,0.8216362126245847,0.10988419348788096,1.073,8.589999999999996
arg,argentina,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2021,-9.851,,865.758,657.807,2.4,2.185,22.84,35.72,1.0983981693363845,0.6394176931690929,1.3161276787872431,-0.21499999999999986,12.879999999999999
arg,argentina,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,2021,-21.177,,271.51,381.604,5.407,4.463,32.63,41.83,1.2115169168720592,0.7800621563471194,0.7114967348350646,-0.944,9.199999999999996
arg,argentina,ocu_skill_total,ocupación (nivel de competencia): total,2020,-0.138,,3612.976,4370.699,3.838,3.833,30.31,39.83,1.0013044612575006,0.7609841827768014,0.826635739500707,-0.004999999999999893,9.52
arg,argentina,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2020,11.018,,834.442,673.757,5.184,5.826,30.95,36.96,0.8898043254376932,0.8373917748917749,1.2384910286646373,0.6419999999999995,6.010000000000002
arg,argentina,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2020,-2.988,,1067.558,1905.199,3.143,3.052,33.59,42.16,1.0298165137614679,0.7967267552182165,0.5603393661239586,-0.09099999999999975,8.569999999999993
arg,argentina,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2020,-3.904,,673.26,505.694,2.442,2.35,23.7,36.5,1.0391489361702129,0.6493150684931507,1.331358489521331,-0.09200000000000008,12.8
arg,argentina,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2020,2.329,,1037.717,1286.049,4.407,4.512,30.55,39.26,0.9767287234042554,0.7781456953642385,0.8069031584333102,0.10499999999999954,8.709999999999997
